MicroPython 50a5922-dirty on 2019-05-14; mini4wdKit with SAMD51
>>> 
raw REPL; CTRL-B to exit
251	-66.368	276.696	1208.288	4970	-10010	72100	494.302	2137.949	2691.575
252	59.048	67.344	454.328	-2240	1680	74970	494.302	2142.784	3162.198
253	-185.440	163.480	608.048	5180	-5390	78190	527.488	2144.396	3523.224
254	-378.688	113.216	1111.176	7700	-6650	78190	527.488	2142.784	3236.337
255	-187.392	179.096	813.984	4760	-5040	78330	542.038	2146.813	3213.773
256	-340.624	128.344	818.376	7980	-9870	74340	542.038	2168.571	3255.678
257	11.224	17.568	1706.536	490	1190	76370	563.539	2150.842	3197.656
258	-588.528	101.504	1003.816	2870	-1190	77910	563.539	2154.872	3236.337
259	-127.856	125.904	1390.800	7420	-4690	82110	582.147	2153.260	3294.359
260	-561.688	191.296	1225.368	3360	-2590	83300	582.147	2153.260	3416.850
261	-323.056	168.848	1298.568	2100	-3780	86240	607.964	2133.919	3300.806
262	-110.288	145.424	784.216	280	1050	87990	607.964	2129.084	2823.736
263	315.248	-70.760	1107.760	2800	770	92750	624.220	2132.308	3178.315
264	-502.640	536.312	1014.552	7350	-4900	94850	657.895	2141.172	3168.645
265	-509.472	259.616	490.440	3990	-7140	92260	657.895	2127.473	3081.612
266	59.048	-66.856	864.248	1820	-1680	96110	669.718	2141.978	3168.645
267	-264.008	281.576	65.880	-1960	630	95690	669.718	2137.143	3697.290
268	-347.456	165.432	59.536	4620	700	102130	687.732	2147.619	3220.220
269	202.520	119.560	969.656	5110	1890	102690	687.732	2143.590	3252.454
270	-772.016	-60.512	1092.632	7210	-4200	101710	697.539	2136.337	3468.425
271	-344.040	163.968	1220.000	1750	7140	105350	710.732	2147.619	3468.425
272	442.128	15.128	766.648	11130	3850	105980	710.732	2152.454	3175.092
273	-45.384	227.408	1465.464	3710	-700	108430	730.757	2157.290	3059.047
274	-612.440	321.592	736.880	-490	-11970	101500	730.757	2158.095	3184.762
275	-34.648	-20.984	910.120	490	-6090	104720	740.924	2175.824	3020.366
276	-441.640	90.280	1120.448	420	140	108640	756.811	2171.795	2665.787
277	-607.072	-83.936	1450.824	9590	-10570	109620	756.811	2160.513	3142.857
278	119.560	68.808	1407.392	4130	-9170	108430	780.031	2166.154	3187.985
279	-830.576	32.208	1217.072	1050	-1330	107240	784.143	2161.319	2659.341
280	-1094.096	-1.464	1433.256	5530	-5740	115500	784.143	2161.319	3059.047
281	-353.312	202.032	1587.952	2380	-5740	114450	803.894	2170.989	3117.069
282	-655.384	162.504	1093.608	2660	-12810	111230	803.858	2173.407	3255.678
283	-322.568	192.272	752.008	-6720	1750	114730	803.858	2173.407	3136.410
284	-1089.216	63.440	1649.440	6650	-3360	120330	822.106	2150.842	2946.227
285	-773.480	64.416	1506.456	7070	-11620	117320	833.990	2170.183	3020.366
286	217.160	-92.720	1869.528	2310	-6650	120330	833.990	2162.930	3155.751
287	-208.864	-107.360	1111.176	1190	-3080	117950	846.342	2146.007	2994.579
288	-376.736	21.472	744.688	6230	-4970	122080	864.969	2135.531	2894.652
289	-202.032	56.120	1104.832	-910	-8330	117880	864.969	2161.319	2640.000
290	-1714.344	224.480	1638.704	-8680	1820	119210	868.516	2183.883	2743.150
291	-243.512	215.208	1689.944	-1540	-2660	121310	872.727	2183.883	2581.978
292	39.528	325.496	144.448	560	-5600	124250	884.304	2198.388	2913.993
293	-199.592	249.856	30.744	6510	3920	128240	884.304	2149.231	2307.985
294	-208.376	93.208	752.496	-560	-6440	128450	894.766	2183.077	2307.985
295	-281.576	-51.240	876.936	5880	-8540	129430	896.236	2201.612	2743.150
296	-14.640	-21.960	1221.952	2520	-11270	124740	896.236	2216.923	2772.161
297	156.648	156.648	780.800	5460	-7840	122990	897.532	2208.864	2943.004
298	-115.168	278.160	1325.408	8190	-2590	125650	910.609	2203.223	2849.524
299	-901.336	89.792	508.496	12810	-12460	123620	921.235	2212.088	2852.747
300	270.840	-12.688	954.528	-1120	280	124180	921.235	2208.059	2791.502
301	-299.632	16.592	1077.504	3570	1680	124880	929.464	2187.912	2926.886
302	-596.824	-69.296	1063.840	-1540	3850	130830	936.963	2204.835	2962.344
303	-549.488	375.272	1486.936	7630	-10780	133840	945.925	2204.029	2891.429
304	-359.168	81.496	1156.072	7560	-5110	133210	954.451	2217.729	2881.758
305	-309.392	-50.264	1896.856	3080	4970	133630	954.451	2217.729	2266.081
306	-132.248	30.744	1304.912	2310	-6230	134190	961.898	2226.593	2295.091
307	-777.872	143.472	387.960	5180	-6720	131320	967.430	2229.011	2643.224
308	-836.432	-61.976	887.184	1960	6300	135450	967.430	2225.788	2472.381
309	94.184	-101.016	563.640	6440	-14210	137970	967.430	2229.011	2378.901
310	-323.544	355.752	910.608	3990	-7420	131320	967.794	2249.964	2382.125
311	133.712	485.072	597.800	7980	-70	141820	967.794	2237.875	2707.692
312	38.064	162.016	661.728	2520	-15610	141680	967.794	2222.564	3213.773
313	-220.576	102.480	969.168	-560	-12250	139790	967.794	2239.487	2530.403
314	-109.312	-161.528	914.024	5040	-6510	140490	971.188	2239.487	1988.865
315	-393.816	267.912	1750.944	9590	-9100	133070	972.815	2250.769	1937.289
316	-332.816	-162.504	1268.800	8890	-9520	125370	972.815	2253.993	2336.996
317	-475.312	19.520	801.296	3920	1330	118860	977.942	2255.605	2336.996
318	26.840	79.544	742.736	11200	-6580	124810	977.942	2258.022	2304.762
319	-387.960	27.328	843.264	-280	-3710	128100	984.521	2254.799	2150.037
320	-419.680	8.296	723.216	-350	350	131810	984.198	2243.517	2124.249
321	-630.984	-64.416	1326.384	8540	-980	139930	992.337	2251.575	2159.707
322	-427.976	228.384	1382.992	6720	-11060	138740	996.126	2280.586	2275.751
323	-250.832	-95.160	721.752	-6160	7980	137130	996.126	2264.469	2269.304
324	33.672	-43.432	561.688	11900	-5950	140980	996.292	2274.139	2456.264
325	-300.120	-74.664	1078.480	4410	-2520	117250	999.889	2274.945	2462.711
326	149.328	-18.544	1525.000	-13090	7630	79310	999.889	2263.663	2988.132
327	-610.976	423.584	816.424	-2450	1820	56560	996.292	2272.527	2272.527
328	-405.040	392.352	669.048	-10990	8400	40180	996.292	2272.527	1988.865
329	-304.512	111.752	1938.824	5880	-11410	25410	996.292	2276.557	1772.894
330	-141.520	147.864	936.472	4410	-910	11060	1004.240	2279.780	1966.300
331	-285.480	-75.640	805.688	4340	-6720	2380	1004.240	2291.868	2295.091
332	-247.416	370.392	1389.336	2940	-5600	3990	1005.137	2305.568	2050.110
333	-252.296	251.808	1612.352	4340	-140	6510	1005.137	2299.121	2027.546
334	-25.864	137.616	1076.528	4900	-6860	-280	1013.685	2303.956	2443.370
335	-3.904	129.808	953.552	-630	-5460	-1610	1019.657	2308.791	2063.004
336	33.184	88.328	1680.184	980	280	-1890	1031.341	2296.703	1859.927
337	-69.296	199.104	1284.416	3780	-6440	-7000	1034.780	2295.897	1921.172
338	-228.384	196.664	1232.200	2240	-7420	-4970	1041.185	2310.403	1901.832
339	-8.784	79.056	982.832	3570	1470	-3010	1041.185	2312.015	1901.832
340	29.280	38.552	866.688	2240	-5390	-1890	1053.741	2320.879	1821.245
341	21.960	121.512	1605.520	-3080	-5110	-2800	1061.446	2319.268	1953.407
342	184.464	32.208	598.776	-8750	-3850	-3710	1067.996	2328.938	1747.106
343	169.824	40.016	1013.088	-21070	-3150	-10220	1073.729	2332.161	2040.440
344	-110.288	134.688	1178.032	-7560	-6790	-3500	1074.948	2333.773	2843.077
345	120.048	40.504	740.296	11200	3990	-4480	1082.837	2332.161	2601.319
346	160.064	-29.280	1152.168	4760	-10010	-1750	1092.101	2342.638	1650.403
347	-223.016	-13.664	260.592	1330	-4830	2310	1092.101	2342.638	1605.275
348	166.896	-10.248	761.768	6370	-3990	770	1099.035	2351.502	1482.784
349	230.824	295.240	967.704	3010	-7070	-6160	1102.671	2352.308	1398.974
350	43.920	29.768	1142.896	3920	-4270	-3220	1101.928	2353.920	1708.425
351	40.504	43.432	1499.624	3850	-2730	-3640	1105.719	2353.920	1456.996
352	-40.992	-28.792	738.832	2590	-7280	-3850	1113.999	2355.531	1663.297
353	390.400	28.792	593.896	3500	-4970	-2030	1118.082	2349.890	1473.114
354	130.784	145.424	1491.328	3850	-2170	-1400	1118.082	2352.308	1286.154
355	0.976	-196.176	1128.256	2380	-6090	-9870	1117.249	2363.590	1186.227
356	217.160	-187.880	586.576	3150	-2590	-1960	1117.249	2370.843	1279.707
357	104.920	32.208	1221.952	5250	-7070	-980	1120.309	2369.231	1637.509
358	-113.216	-54.168	1462.536	67550	-20790	10080	1120.309	2344.249	1137.875
359	156.648	-173.728	278.648	265090	3150	1260	1124.859	2326.520	1060.513
360	1028.704	880.840	2104.744	310450	-23940	-7560	1124.859	2337.802	857.436
361	246.440	34.648	175.192	144970	1680	-2310	1124.859	2357.143	1224.908
362	-228.384	-502.152	1137.528	700	15470	2240	1112.278	2370.843	1224.908
363	91.744	194.712	1152.656	14700	-22260	-6440	1099.304	2378.095	986.374
364	239.608	-22.936	416.752	-1400	1470	-3710	1099.304	2376.484	921.905
365	103.944	204.472	580.232	9730	-1680	560	1043.297	2383.736	870.330
366	-19.520	-3.416	739.808	-3010	3990	-4060	1021.798	2378.095	999.267
367	-353.312	255.712	1410.808	2310	-6160	-8750	978.314	2384.542	979.927
368	610.488	40.016	-38.064	-2800	2590	-1890	978.314	2380.513	1025.055
369	72.712	-63.440	788.608	6230	280	350	953.895	2381.319	986.374
370	332.328	-114.680	374.784	-6090	-13930	-8330	904.204	2383.736	2162.930
371	157.624	-84.424	700.280	-57120	5950	-2380	904.204	2377.290	1037.949
372	-56.608	261.568	752.984	-90580	9310	-3010	873.871	2354.725	1682.637
373	-16.592	184.952	910.120	-104160	-10430	1120	873.871	2354.725	1705.202
374	5.368	149.816	865.712	-118300	-280	-9380	827.815	2350.696	1818.022
375	-378.200	196.176	1412.272	-117530	1680	-10990	785.135	2352.308	1669.744
376	-112.240	175.192	815.936	-123060	9870	-6930	785.135	2339.414	1905.055
377	-450.912	47.336	1787.544	-103460	8120	-4200	760.103	2348.279	1711.648
378	175.192	222.040	776.408	-69020	-13720	-10570	760.103	2339.414	2298.315
379	123.952	-172.752	1415.688	-63140	-7280	-4060	743.433	2334.579	2033.993
380	-220.576	-19.032	841.800	-73780	-700	-1330	743.433	2328.938	3010.696
381	66.368	28.792	251.320	-100870	-4690	560	743.433	2326.520	2240.293
382	136.640	-181.048	-263.520	-125300	-10850	1120	743.433	2324.908	2050.110
383	256.688	5.368	-35.136	-123130	-8890	-6020	743.433	2325.714	2072.674
384	-353.312	120.536	1400.072	-127960	-7560	-560	755.477	2325.714	1859.927
385	-154.208	115.168	1990.552	-112630	-5670	-2660	788.989	2322.491	1859.927
386	121.512	-6.832	1417.640	-72170	-13020	-6790	797.095	2326.520	1753.553
387	160.552	102.480	840.824	-26110	-5110	-2800	797.095	2326.520	2246.740
388	122.000	-93.696	1436.184	5040	-8470	2100	843.131	2333.773	1863.150
389	424.072	11.224	839.848	-3990	-7490	-4480	900.135	2348.279	1473.114
390	-206.912	121.024	1544.520	-2590	-9450	-7280	945.031	2348.279	1701.978
391	-20.008	2.928	1190.232	5950	-6160	-840	998.447	2356.337	1637.509
392	-77.592	-159.576	987.712	1540	-9030	-3430	998.447	2372.454	1331.282
393	-146.400	28.792	946.720	2100	-9940	-3920	1022.727	2374.066	2311.209
394	-169.336	-292.800	2050.576	4130	-4760	-1680	1061.759	2378.901	1253.919
395	101.992	-268.400	2398.520	81200	-12460	-4900	1092.697	2390.183	992.821
396	-229.848	-628.544	574.376	312340	980	-770	1126.902	2390.183	789.744
397	-3134.912	314.272	2508.320	328300	-8050	3220	1166.332	2390.989	776.850
398	251.808	-858.392	1080.432	94780	2520	102270	1204.658	2362.784	435.165
399	-1348.344	367.952	950.624	5320	3500	151480	1204.658	2378.901	567.326
400	-736.392	-54.656	1052.616	3150	-6300	185290	1204.658	2394.212	680.147
401	709.552	-271.816	529.968	6160	-10570	194810	1159.644	2399.853	554.432
402	-491.904	-114.192	783.240	3150	5810	161280	1155.401	2401.465	673.700
403	-499.224	-171.776	1696.776	9590	-12460	157640	1131.862	2401.465	680.147
404	-183.488	42.456	1175.592	-1330	3080	151970	1131.862	2395.824	641.465
405	-243.024	-39.040	1175.592	8680	-1540	150010	1112.828	2402.271	657.582
406	-221.064	-10.248	954.528	7770	-10150	152670	1104.091	2402.271	676.923
407	-1307.840	-261.080	1247.328	4200	-4340	153860	1087.548	2397.436	676.923
408	-710.528	-178.608	1341.024	11340	-7210	147770	1085.907	2403.883	767.179
409	-519.720	97.112	703.696	5460	-9450	144830	1062.636	2409.524	783.297
410	-904.752	-115.656	1547.448	-2870	4620	145670	1062.636	2407.912	631.795
411	-794.952	-9.760	1179.496	5810	-2730	137480	1052.139	2409.524	792.967
412	-933.544	102.968	1502.552	5180	-9450	138810	1033.710	2409.524	722.051
413	-670.512	252.296	283.528	-2520	1540	138530	1021.856	2412.747	699.487
414	-294.752	-40.992	757.864	7980	-490	138180	996.954	2411.135	731.722
415	-163.480	-63.928	513.864	-280	-14350	133700	996.954	2408.718	828.425
416	-488.000	-234.240	879.376	1120	-7980	140000	985.006	2410.330	1898.608
417	-49.288	51.728	683.200	4060	-560	144550	977.623	2408.718	786.520
418	-414.800	-162.992	856.440	9940	-10640	142940	973.341	2410.330	970.256
419	-369.904	-123.952	1436.184	5460	-4270	128100	973.341	2410.330	1959.854
420	-12.200	62.464	793.976	5460	-700	117810	963.030	2407.912	825.202
421	40.016	-161.040	782.752	8540	-5670	116900	951.425	2411.135	841.319
422	-508.496	161.040	792.512	1680	-5250	112140	936.671	2409.524	950.916
423	-15.616	-105.896	1138.016	-2170	3290	113190	936.671	2407.106	818.755
424	-222.528	-204.472	285.480	7980	140	117250	926.212	2407.912	825.202
425	-362.096	13.176	1294.176	3920	-2100	117390	923.266	2406.301	1924.396
426	-127.856	134.688	670.024	4130	-6230	112280	915.378	2407.106	786.520
427	34.160	-89.304	654.408	2450	3010	114940	915.378	2407.912	912.234
428	-102.480	-59.536	1016.992	8190	-5390	122290	910.378	2407.912	780.073
429	-516.304	137.616	1676.768	-4200	-3360	115850	887.268	2409.524	899.341
430	-211.792	-11.224	1043.344	-9030	4830	117250	887.268	2406.301	899.341
431	-142.496	40.016	1330.776	-3500	3780	119070	870.954	2404.689	928.352
432	-508.008	-135.176	1173.640	560	-6160	117180	863.434	2402.271	880.000
433	262.544	-128.832	734.928	2240	-12040	113330	863.434	2403.883	918.681
434	-895.968	-93.208	1000.888	-1820	-5250	110460	845.984	2401.465	1015.385
435	-350.872	-56.120	1052.128	5950	-4550	113050	835.189	2401.465	931.575
436	71.248	-66.856	499.224	2660	-8120	109970	835.189	2400.659	996.044
437	52.704	-222.528	1036.512	2870	-6510	107100	822.068	2401.465	1579.487
438	-131.760	-23.424	620.248	1680	-70	112630	822.068	2396.630	986.374
439	169.824	264.496	1130.208	5670	-2520	105350	819.448	2395.018	1070.183
440	-25.376	-118.096	1079.456	490	-8120	105770	815.439	2395.018	1089.524
441	-666.120	230.824	1048.224	2450	-7980	106190	815.439	2395.018	1092.747
442	-106.384	8.296	1065.304	-1470	-1050	104440	799.041	2396.630	1276.484
443	171.288	49.288	1293.200	6510	-3570	108500	790.549	2395.824	1086.300
444	-418.216	5.856	960.384	3640	-8050	102970	790.549	2393.407	1321.612
445	-38.064	-157.136	751.032	4620	-7490	102410	780.843	2395.018	1073.407
446	-421.632	-236.192	976.000	3640	-3430	100450	780.843	2390.989	1118.535
447	-608.536	-43.920	832.528	6930	-3640	105350	777.706	2390.183	1930.842
448	-313.296	51.728	583.160	3640	-9660	104650	778.277	2389.377	1199.121
449	0.488	-83.448	406.504	210	-6090	103950	778.277	2388.572	1479.560
450	-342.576	90.280	1011.136	-3290	490	100520	756.589	2390.183	1179.780
451	-389.912	36.112	1367.864	2660	-1190	104090	756.589	2387.766	1163.663
452	-519.720	-158.112	1431.792	6160	-10640	99190	750.062	2392.601	1250.696
453	-319.152	101.992	1462.048	2450	-5110	97440	745.990	2389.377	1250.696
454	-235.216	-181.048	1522.560	3010	-5180	98910	745.990	2390.989	1205.568
455	-822.280	-323.544	1240.984	-70	-770	101360	737.947	2384.542	1121.758
456	-411.872	-14.640	1387.384	8820	-12530	98980	737.947	2380.513	1060.513
457	-28.792	-0.488	1116.544	1260	-8890	96670	735.114	2383.736	1183.004
458	-258.152	142.984	848.144	3780	-7560	94290	735.114	2381.319	1228.132
459	296.704	-108.336	1580.632	2450	-2520	94570	725.865	2374.872	1347.399
460	-183.488	190.808	813.008	7630	-5670	96600	716.646	2374.872	1408.645
461	-19.032	99.552	521.184	2590	-8680	95410	716.646	2373.260	2046.886
462	43.920	-18.544	1238.544	2310	-8960	93380	714.172	2363.590	1637.509
463	-8.784	8.784	516.792	-910	-5670	96250	714.172	2366.813	1582.711
464	-128.832	358.192	1018.944	2660	-3290	96390	712.928	2366.813	1798.681
465	5.368	61.976	1157.048	1120	-8120	94570	712.928	2363.590	1727.766
466	166.896	-30.256	762.744	4480	-12810	95970	711.406	2364.396	1444.103
467	112.728	-63.928	408.944	-700	-3710	96040	704.198	2361.978	1402.198
468	244.000	-49.288	384.544	4900	-4970	102970	704.198	2360.367	1550.476
469	182.512	0.976	791.536	6930	-4550	96670	702.905	2361.978	1598.828
470	300.120	-87.352	447.984	4550	-10710	89600	702.905	2361.978	1492.454
471	-304.512	-199.104	985.760	3500	-6230	91910	698.921	2362.784	1473.114
472	326.472	150.304	1017.968	-3570	2310	94990	698.921	2355.531	2688.352
473	-764.696	286.944	792.512	280	630	79660	696.891	2352.308	1602.051
474	477.264	-147.376	473.360	9380	-3990	49350	696.891	2356.337	1760.000
475	-196.176	91.256	1573.800	19880	-5390	38080	696.864	2349.084	1760.000
476	-291.336	-74.176	780.800	48510	980	39130	696.864	2349.084	1946.960
477	-439.688	485.560	708.088	87780	-3290	33250	691.696	2345.055	2752.821
478	41.480	41.968	613.416	108990	3500	22960	691.696	2339.414	1621.392
479	149.816	26.352	660.264	133490	-17640	17990	691.696	2334.579	1776.117
480	-180.560	29.280	1455.216	95620	-3290	15470	690.714	2331.356	1415.092
481	102.968	43.432	946.232	54180	3150	12810	690.714	2336.190	1714.872
482	-196.176	168.360	812.032	26530	-490	6860	690.714	2336.996	1721.319
483	-553.392	203.496	1445.456	3920	-3990	2520	690.714	2333.773	1905.055
484	-319.152	151.280	1163.392	-1470	-5880	2590	687.863	2330.549	1830.916
485	-300.608	137.616	1451.312	-630	-3430	3080	687.863	2336.190	2485.275
486	96.136	19.032	1220.976	-3150	-490	6370	653.310	2328.938	1940.513
487	76.128	137.128	1126.304	5320	-1960	-3290	653.310	2328.938	2008.205
488	57.584	-69.296	376.736	3360	-2380	-1960	632.600	2329.744	2511.062
489	-1.952	127.368	1301.008	2240	-5530	-7490	632.600	2324.102	2485.275
490	250.832	40.016	510.448	6720	-8680	-1890	607.944	2306.374	2456.264
491	55.632	256.688	1414.712	350	1050	16380	607.944	2304.762	1708.425
492	461.648	-59.536	846.192	6580	-3640	74900	607.944	2256.410	1872.820
493	0.000	159.088	980.880	2380	1820	37660	592.066	2245.128	2027.546
494	-281.576	147.864	1184.376	-3640	-6720	6020	592.066	2251.575	2330.549
495	-48.800	124.440	813.008	-8610	-6720	-4480	574.273	2253.993	2520.733
496	-50.752	102.480	866.200	-4550	-2800	-5950	574.273	2252.381	2627.106
497	-44.896	64.416	1088.728	-10780	3290	-490	574.273	2260.440	2762.491
498	-270.352	329.888	1476.688	-3990	420	-210	539.213	2261.245	2762.491
499	-170.312	200.080	1116.056	3500	-2730	-140	539.213	2224.176	2546.520
500	213.256	64.416	445.056	8260	-11270	1960	503.229	2220.953	2688.352
501	14.640	233.264	1130.696	1820	-5250	-5530	503.229	2229.817	2704.469
502	-544.120	297.192	768.112	-3990	1820	-3710	503.229	2223.370	2546.520
503	-193.736	38.064	1038.464	2590	1120	38010	488.639	2205.641	2540.073
504	-33.672	323.544	1421.544	350	3920	57470	488.639	2203.223	2523.956
505	-402.600	155.672	1069.696	7070	1470	57820	488.639	2195.971	2997.802
506	44.896	410.896	1218.048	11900	70	55020	487.448	2182.271	3194.432
507	-57.096	292.800	1121.912	6510	1400	51520	487.448	2193.553	3129.963
508	-363.560	31.720	1116.056	-980	-3570	53830	485.097	2195.971	3371.722
509	454.328	45.384	999.912	-4970	-3570	54670	485.097	2195.971	2836.630
510	121.512	-36.112	591.944	-23450	10150	55160	485.097	2169.377	3561.905
511	-448.472	301.096	1586.488	-21980	3500	51940	482.664	2170.183	3397.509
512	-475.800	72.712	1206.824	-23100	-420	56490	482.664	2154.872	3694.066
513	372.344	67.344	450.912	-28490	1960	58730	481.296	2160.513	3529.670
514	-90.280	336.720	1242.448	-35350	2590	53690	481.296	2162.124	3658.608
515	56.120	128.344	583.160	-32410	-4620	56700	481.296	2129.084	3932.601
516	88.816	-6.344	579.744	-39340	9380	60410	481.296	2131.502	3113.846
517	-459.696	325.496	607.072	-41510	7910	60130	481.296	2109.744	3677.949
518	329.400	445.544	794.464	-29820	2240	62720	481.296	2124.249	3587.692
519	-102.480	199.592	935.496	-31570	1470	63070	481.296	2123.443	3062.271
520	-69.784	-95.648	1064.328	-34510	1330	67200	481.296	2138.755	3216.996
521	-244.976	258.640	1225.856	-32130	-2660	66640	500.751	2124.249	3216.996
522	284.504	106.384	1015.528	-33670	6020	65660	500.751	2115.385	3726.300
523	373.320	-174.704	394.792	-29260	12670	53340	528.154	2116.190	3697.290
524	197.152	293.776	1072.136	-11270	1610	32970	528.154	2110.550	4071.209
525	266.448	26.352	193.248	-25410	15820	1540	556.845	2121.026	3465.202
526	143.960	230.824	1171.688	-9590	-9310	-7840	556.845	2133.919	3529.670
527	-29.280	-114.680	963.312	-23170	8260	-280	573.358	2113.773	3745.641
528	140.544	128.344	996.984	-55230	35140	-5810	573.358	2110.550	3313.700
529	120.536	229.360	741.272	-39200	3570	1400	617.432	2075.092	3432.967
530	78.568	379.176	474.824	-24710	-23590	-29890	649.023	2114.579	3661.832
531	150.792	606.584	681.736	-58380	17640	-29820	649.023	2066.227	3010.696
532	-73.688	695.888	278.648	-83790	46550	-119350	689.893	2066.227	2872.088
533	-8.296	240.096	1013.088	-73850	40390	-127260	729.424	2075.897	2826.960
534	251.808	203.496	889.136	-40600	-13370	-139860	729.424	2112.967	2710.916
535	282.064	-123.464	687.104	-37590	-15540	-141680	769.001	2120.220	3175.092
536	205.936	390.888	976.000	-49280	27720	-135520	797.554	2117.802	3458.755
537	118.584	168.360	1185.352	-33810	36470	-144620	797.554	2113.773	3613.480
538	1077.992	459.208	1284.416	13160	-7630	-148750	860.297	2110.550	3358.828
539	547.536	-45.872	939.400	5110	-2450	-119630	918.602	2142.784	2424.029
540	22.936	87.840	1194.624	-9100	20650	-113050	949.868	2183.883	2794.725
541	136.152	61.000	389.912	7490	-14000	-72100	981.622	2195.971	2765.714
542	-522.160	381.128	1528.416	-20370	13930	-31850	1026.870	2198.388	2346.667
543	203.496	128.344	568.032	-33460	27790	-44940	1026.870	2216.923	2346.667
544	212.768	-197.152	249.368	8400	3780	-34930	1046.573	2233.040	2278.974
545	-325.496	78.568	1532.808	24430	-6020	-21000	1086.891	2228.205	2140.366
546	204.472	114.680	847.656	10850	-4410	-10640	1109.331	2276.557	1760.000
547	-41.968	223.992	1223.416	1470	-4830	-15680	1130.724	2274.139	1876.044
